Sample_ID,Truck_Mass_t,Vehicles_Per_Day,Steel_Yield_Strength_MPa,Stress_Amplitude_MPa,SN_Coefficient_C,SN_Exponent_m,Cycles_Per_Day
8138,33.12,4190,395.1,98.5,1.01259E+12,3.169,8380
8139,21.55,4157,369,102.81,9.44336E+11,2.811,8314
8140,32.49,4105,343.4,131,9.44785E+11,2.919,8210
8141,33.65,4139,358.7,144.18,1.03894E+12,3.168,8278
8142,43.09,4290,362.4,65.69,1.03777E+12,3.098,8580
8143,27.56,4176,342.6,111.78,8.64112E+11,3.09,8352
8144,36.23,4324,364.6,76.74,9.9541E+11,2.822,8648
8145,31.81,4179,365.2,97.36,1.30399E+12,2.708,8358
8146,18.49,4095,340.7,87.29,8.147E+11,2.747,8190
8147,20.38,4197,303.5,75.4,8.0292E+11,2.814,8394
8148,24.91,4304,371.4,85.21,9.44291E+11,2.919,8608
8149,35.06,4326,366.8,106.69,7.73318E+11,2.828,8652
8150,36.8,4229,348.2,95.72,1.04455E+12,3.114,8458
8151,26.62,4165,374,82.61,1.28188E+12,3.001,8330
8152,30.71,4239,356,85.62,6.8319E+11,3.494,8478
8153,29.45,4150,299.3,97.34,1.16777E+12,2.558,8300
8154,13.22,4110,350.3,74.02,9.84597E+11,3.157,8220
8155,34.67,4255,311.8,108.17,1.12478E+12,3.292,8510
8156,36.57,4206,374.5,99.84,1.24204E+12,2.945,8412
8157,14.7,4205,314.5,121.65,9.66629E+11,3.02,8410
8158,22.48,4208,347.8,87.26,8.30331E+11,2.936,8416
8159,27.59,4190,336,79.1,9.80083E+11,3.063,8380
8160,27.59,4244,339.3,110.38,1.01167E+12,2.88,8488
8161,34.4,4144,381.3,97.57,1.06103E+12,3.384,8288
8162,35.11,4225,335.7,75.23,1.20019E+12,2.867,8450
8163,24.78,4260,350.1,102.49,1.09624E+12,3.381,8520
8164,32.16,4223,366.5,102.14,1.17289E+12,2.653,8446
8165,24.23,4149,334.9,85,1.25191E+12,3.164,8298
8166,26.23,4263,320.9,68,9.92518E+11,3.249,8526
8167,29.52,4201,349.2,112.85,8.18538E+11,3.007,8402
8168,31.37,4280,361.4,117.94,1.07087E+12,3.099,8560
8169,24.34,4211,327.5,59.6,9.96498E+11,2.815,8422
8170,39.53,4225,313.5,93.68,1.11265E+12,3.374,8450
8171,29.32,4157,345.8,91.45,9.96591E+11,2.988,8314
8172,28.14,4223,321.7,100.98,9.98596E+11,3.151,8446
8173,32.72,4148,379.6,75.06,9.6915E+11,3.022,8296
8174,24.31,4283,361.1,86.44,1.06176E+12,3.206,8566
8175,29.97,4149,395.7,95.49,8.44046E+11,3.243,8298
8176,13.41,4098,349.6,108.4,8.12702E+11,3.132,8196
8177,17.81,4322,356.9,70.93,9.8553E+11,3.104,8644
8178,25.9,4148,363.4,85.38,1.04687E+12,2.985,8296
8179,25.28,4110,377.6,86.67,1.09677E+12,2.591,8220
8180,25.94,4150,328.9,82.81,1.10721E+12,3.019,8300
8181,24.19,4157,337.7,89.81,1.03661E+12,2.992,8314
8182,31.58,4130,346,106.67,8.42623E+11,2.833,8260
8183,35.37,4307,327.7,119.48,8.33944E+11,3.461,8614
8184,25.06,4126,434.2,103.66,1.07036E+12,2.8,8252
8185,34.31,4203,358.6,98.02,9.13406E+11,3.298,8406
8186,30.38,4364,371.2,64.32,1.09594E+12,2.999,8728
8187,20.86,4224,397.3,118.12,8.29617E+11,3.117,8448
8188,20,4209,351.1,91.68,8.7166E+11,2.744,8418
8189,28.41,4233,340.1,100,1.24114E+12,3.082,8466
8190,34.56,4138,358.8,81.01,9.70106E+11,2.985,8276
8191,22.57,4146,332.3,112.27,1.07613E+12,3.216,8292
8192,15.55,4273,357.4,114.26,9.44688E+11,2.737,8546
8193,33.91,4115,329.3,93.62,9.89984E+11,3.072,8230
8194,35.02,4165,341.7,91.37,1.04459E+12,2.672,8330
8195,26.74,4165,349.2,101.32,7.93214E+11,3.126,8330
8196,34.64,4042,363.9,78.21,8.29991E+11,2.876,8084
8197,40.29,4285,339.2,102.62,1.15054E+12,3.18,8570
8198,23.02,4216,347.5,102.1,9.60264E+11,2.81,8432
8199,25.8,4214,364.4,115.19,1.15254E+12,3.266,8428
8200,25.85,4180,364.9,72.13,8.12608E+11,2.862,8360
8201,34.63,4175,347.1,110.05,8.88079E+11,3.012,8350
8202,23.02,4108,359.4,89.37,9.56617E+11,3.14,8216
8203,26.23,4229,355.3,89.17,9.26705E+11,2.763,8458
8204,35.76,4208,353.4,85.22,8.86683E+11,3.109,8416
8205,34.21,4312,361.6,111.47,8.60321E+11,3.09,8624
8206,34.5,4311,360,105.09,1.0642E+12,2.779,8622
8207,22.63,4195,375.2,111.84,9.43073E+11,3.029,8390
8208,30.81,4279,365,89.46,1.12801E+12,2.902,8558
8209,24.7,4191,342.4,86.41,1.02016E+12,2.901,8382
8210,33.7,4132,366.4,85.09,1.21741E+12,3.03,8264
8211,31.2,4224,338.4,84.69,7.71413E+11,2.978,8448
8212,32.44,4158,349.9,78.79,1.0588E+12,2.588,8316
8213,27.18,4160,345.1,84.45,1.29098E+12,3.43,8320
8214,29.08,4249,357.4,83.33,9.47051E+11,2.599,8498
8215,30.47,4253,382.5,87.09,7.16627E+11,3.022,8506
8216,26.95,4238,391.5,117.65,1.00813E+12,3.008,8476
8217,30.14,4225,384.5,110.44,8.36659E+11,3.001,8450
8218,22.44,4169,327.5,85.07,8.55077E+11,2.895,8338
8219,21.17,4229,359.8,79.35,9.38161E+11,2.939,8458
8220,18.01,4131,358.4,98.98,1.02056E+12,2.64,8262
8221,27.35,4074,315.7,83.79,9.01269E+11,3.006,8148
8222,33.24,4243,392.3,101.33,1.02522E+12,3.035,8486
8223,30.8,4176,356.5,91.64,1.00965E+12,3.276,8352
8224,16.44,4104,395.7,83.66,9.55526E+11,2.961,8208
8225,30.63,4258,359.5,100.63,1.11022E+12,2.85,8516
8226,28.48,4275,362.7,94.33,6.82475E+11,2.886,8550
8227,27.29,4157,347.5,82.89,9.93836E+11,2.779,8314
8228,29.59,4096,371.2,114.33,1.26659E+12,2.796,8192
8229,31.68,4234,376.2,103.87,9.09333E+11,3.184,8468
8230,36.38,4303,355.2,105.02,8.26113E+11,3.018,8606
8231,35.67,4193,346.5,120.59,1.15373E+12,3.267,8386
8232,39.64,4122,312.4,79.42,1.25452E+12,3.149,8244
8233,31.76,4244,335.4,115.33,1.21185E+12,2.983,8488
8234,24.79,4100,423.9,92.22,1.0745E+12,3.374,8200
8235,36.21,4275,342.2,89.02,1.07327E+12,3.064,8550
8236,21.1,4184,327.3,101.14,8.76102E+11,2.698,8368
8237,33.27,4345,385.2,85.52,9.74354E+11,2.795,8690
8238,22.23,4158,423.4,86.06,1.38427E+12,3.156,8316
8239,24.89,4190,341.8,101.92,9.13712E+11,3.089,8380
8240,35.56,4283,363.3,68.42,8.64914E+11,3.012,8566
8241,24.65,4256,370.1,117.52,1.06431E+12,2.861,8512
8242,34.64,4300,371.7,93.86,1.08375E+12,2.976,8600
8243,32.07,4206,382.3,92.62,1.11396E+12,3.165,8412
8244,27.5,4292,347.1,67.19,9.98545E+11,3.052,8584
8245,32.74,4134,318.4,82.95,7.59537E+11,3.141,8268
8246,31.93,4342,361.7,84.32,6.75146E+11,3.106,8684
8247,29.19,4264,329.5,91.08,1.12677E+12,3.086,8528
8248,24.57,3990,369.6,96.22,1.47894E+12,2.975,7980
8249,33.29,4163,342.5,97.16,9.71594E+11,3.295,8326
8250,26.42,4207,316.9,81.88,8.69228E+11,2.763,8414
8251,28.01,4293,372.4,76.52,1.04115E+12,2.893,8586
8252,30.97,4223,368.8,113.41,8.36038E+11,2.988,8446
8253,27.76,4218,380.9,68.23,8.60727E+11,3.026,8436
8254,29.86,4029,322.4,75.03,1.08938E+12,2.848,8058
8255,30.14,4256,331.9,69.13,9.87969E+11,3.214,8512
8256,30.01,4252,357.4,96.28,9.41263E+11,2.885,8504
8257,29.15,4196,360.4,95.6,1.18463E+12,2.866,8392
8258,36.52,4210,377.6,129.88,1.21609E+12,3.003,8420
8259,25.52,4293,313.9,123.2,1.13989E+12,3.068,8586
8260,25.82,4081,330.2,84.01,9.42292E+11,2.99,8162
8261,20.96,4278,388.3,90.22,8.52229E+11,2.9,8556
8262,14.56,4011,367.7,93.55,1.09643E+12,3.192,8022
8263,32.29,4227,317.4,99.83,8.05192E+11,2.786,8454
8264,31.17,4184,369.1,90.85,7.75497E+11,2.832,8368
8265,36.81,4254,404,79.5,7.38373E+11,3.405,8508
8266,19.81,4213,347.7,138.36,1.02975E+12,3.096,8426
8267,23.8,4227,348.6,113.76,9.07171E+11,3.229,8454
8268,24.98,4244,338.8,101.33,1.05216E+12,3.018,8488
8269,39.82,4215,369,83.16,1.30175E+12,3.069,8430
8270,33.77,4156,362,83.34,9.38264E+11,2.79,8312
8271,27.28,4101,340.1,93.1,9.49957E+11,3.258,8202
8272,28.18,4127,352.4,104.19,8.70532E+11,2.932,8254
8273,30.14,4188,359.5,86.48,9.32238E+11,2.69,8376
8274,21.68,4146,397.7,85.63,1.24246E+12,2.753,8292
8275,30.3,4253,371.5,95.41,1.2614E+12,3.224,8506
8276,21.95,4081,368.2,126.31,8.38311E+11,3.157,8162
8277,28.85,4100,378.8,66.29,9.56392E+11,2.976,8200
8278,32.32,4211,377.6,71.79,1.02484E+12,2.934,8422
8279,29.91,4243,356.6,135.42,1.0122E+12,3.172,8486
8280,24.14,4217,370.4,104.64,1.05642E+12,3.162,8434
8281,26.57,4176,371.6,127.02,1.19965E+12,2.964,8352
8282,32.93,4277,327.6,127.03,9.70919E+11,3.24,8554
8283,25.22,4185,334.9,101.29,9.75899E+11,2.477,8370
8284,20.25,4231,365.9,110.54,1.14428E+12,2.928,8462
8285,26.58,4167,372.5,104.16,1.13762E+12,2.953,8334
8286,25.16,4253,403.6,106.27,7.23398E+11,3.116,8506
8287,26.98,4182,353.8,102.88,1.08182E+12,2.815,8364
8288,28.14,4194,419.1,82.78,8.38374E+11,3.32,8388
8289,26.11,4201,351.7,93.87,1.02997E+12,3.089,8402
8290,26.07,4280,323.2,104.69,7.08489E+11,3.451,8560
8291,33.47,4219,393.4,79.48,9.96173E+11,3.164,8438
8292,31.54,4240,375.2,99.91,1.23054E+12,3.047,8480
8293,33.73,4146,375.9,101.76,1.22739E+12,3.307,8292
8294,28.54,4231,343.4,93.43,8.82614E+11,2.939,8462
8295,25.85,4117,384,77.71,9.85658E+11,2.734,8234
8296,29.89,4234,365.4,85.82,1.20614E+12,3.44,8468
8297,19.54,4227,356.3,92.08,1.07232E+12,3.138,8454
8298,21.43,4108,339.9,81.69,9.57017E+11,3.156,8216
8299,32.99,4328,381.8,80.02,9.34468E+11,3.237,8656
8300,25.2,4313,393.8,95.74,1.12794E+12,3.455,8626
8301,24.14,4140,324,87.22,9.38334E+11,3.078,8280
8302,21.64,4111,342,91.02,1.13242E+12,3.527,8222
8303,30.63,4201,348.3,97.53,8.75189E+11,2.64,8402
8304,20.99,4284,356.7,92.62,1.18628E+12,3.151,8568
8305,35.16,4289,301,100.45,1.09175E+12,2.889,8578
8306,29.18,4131,356.7,86.11,1.11424E+12,2.594,8262
8307,17.71,4256,398.4,69.11,8.24154E+11,3.221,8512
8308,25,4139,306,93.9,7.71976E+11,3.77,8278
8309,22.03,4344,343.2,83.6,9.40352E+11,3.206,8688
8310,31.18,4203,324.8,81.07,1.3619E+12,2.914,8406
8311,31.04,4279,333.6,104.63,8.24183E+11,2.879,8558
8312,25.1,4080,333.2,124.76,8.62702E+11,2.817,8160
8313,24.19,4179,354.1,93.31,8.95996E+11,3.008,8358
8314,30.52,4138,361.8,90.33,8.61016E+11,3.122,8276
8315,24.27,4301,347.4,103.61,9.12702E+11,3.115,8602
8316,35.74,4161,342.8,84.41,1.46594E+12,2.978,8322
8317,24.05,4164,306.5,85.45,6.75586E+11,3.019,8328
8318,29.96,4221,352.7,88.8,1.01894E+12,3.154,8442
8319,16.34,4247,362.3,114.73,9.24969E+11,3.268,8494
8320,30.11,4143,334.6,109.5,1.06713E+12,3.226,8286
8321,24.25,4230,379.5,112.89,1.07702E+12,3.149,8460
8322,29.47,4202,356.8,77.47,1.01105E+12,2.902,8404
8323,34.4,4205,367.8,109.05,1.03374E+12,2.904,8410
8324,26.85,4182,367.8,161.45,7.26792E+11,3.002,8364
8325,13.17,4163,367.5,74.1,9.8994E+11,3.579,8326
8326,15.84,4233,310.3,75.13,8.8595E+11,3.056,8466
8327,28.34,4228,326.9,100.25,9.72726E+11,2.94,8456
8328,22.57,4172,373.1,92.58,8.38725E+11,2.908,8344
8329,21.05,4218,342.9,94.37,8.9553E+11,3.053,8436
8330,33.81,4122,320.1,94.6,1.06834E+12,2.832,8244
8331,26.46,4312,309.2,117.05,1.13658E+12,2.677,8624
8332,33.26,4296,343.2,94.91,8.85734E+11,2.895,8592
8333,33.14,4227,332.6,95.75,1.2488E+12,2.835,8454
8334,25.45,4169,326.2,61.84,1.1851E+12,3.128,8338
8335,28.51,4251,308.3,95.57,9.90066E+11,3.045,8502
8336,20.8,4227,346.9,123.01,9.86976E+11,2.979,8454
8337,30.07,4168,383.2,112.76,7.83882E+11,2.719,8336
8338,27.5,4230,312.1,82.17,9.9021E+11,2.967,8460
8339,36.95,4231,313.6,102.57,1.17967E+12,2.977,8462
8340,32.6,4203,356.1,52.49,6.65472E+11,2.796,8406
8341,26.7,4268,392.5,99.59,8.58726E+11,2.997,8536
8342,23.64,4184,324,124.57,8.62199E+11,2.856,8368
8343,26.35,4127,342.7,101.7,1.17499E+12,3.234,8254
8344,27.64,4094,329,74.74,1.23161E+12,3.354,8188
8345,32.05,4139,371.3,77.98,1.13117E+12,3.051,8278
8346,33.61,4216,320.8,79.95,1.06608E+12,2.99,8432
8347,20.58,4209,346,85.27,1.19457E+12,3.128,8418
8348,21.5,4201,347.5,63.36,1.06164E+12,2.729,8402
8349,29.56,4182,352,86.26,1.11544E+12,2.987,8364
8350,20.51,4187,405.8,107.25,9.97977E+11,3.208,8374
8351,27.05,4172,330.3,80.62,1.0366E+12,2.845,8344
8352,17.18,4164,355.7,133.62,6.25725E+11,3.209,8328
8353,25.66,4191,328.2,121.01,8.04294E+11,2.969,8382
8354,24.92,4181,364.2,71.98,9.35202E+11,3.364,8362
8355,25.69,4203,308.7,66.84,1.07438E+12,2.927,8406
8356,23.78,4199,392,92.13,9.54805E+11,3.162,8398
8357,30.41,4173,325.9,88.7,9.1677E+11,2.712,8346
8358,32.76,4233,329.2,110.2,6.16712E+11,3.024,8466
8359,31.82,4208,359.9,88.26,1.04904E+12,2.773,8416
8360,25.97,4261,390.5,79.66,1.10874E+12,3.023,8522
8361,25.74,4231,357.6,105.54,1.10819E+12,2.669,8462
8362,23.67,4235,354.2,96.23,9.14945E+11,2.947,8470
8363,23.33,4236,360.4,115.56,9.09296E+11,2.779,8472
8364,26.57,4231,298.2,99.09,1.08626E+12,2.647,8462
8365,26.54,4294,325.5,98.9,9.27473E+11,2.892,8588
8366,26.31,4362,331.3,99.34,1.36925E+12,3.425,8724
8367,28.92,4178,344.3,116.84,1.13973E+12,2.818,8356
8368,32.52,4288,399.2,91.28,1.17729E+12,2.894,8576
8369,23.83,4201,374.6,83.78,9.91698E+11,2.844,8402
8370,26.18,4255,359.9,97.93,8.7325E+11,2.64,8510
8371,30.79,4086,365.3,98.27,9.45143E+11,2.863,8172
8372,28.75,4235,378.7,105.82,1.1064E+12,2.783,8470
8373,22.9,4203,341.2,94.09,1.10116E+12,2.857,8406
8374,20.72,4225,374.3,106.29,1.08464E+12,3.144,8450
8375,31.39,4188,369,56.44,1.20592E+12,3.181,8376
8376,21.41,4245,379.2,115.05,9.37022E+11,2.954,8490
8377,30.01,4065,409,120.4,1.15512E+12,3.281,8130
8378,21.8,4309,375.6,72.54,9.11465E+11,3.279,8618
8379,37.85,4104,332.8,89.43,9.1564E+11,3.021,8208
8380,21.52,4189,346.4,71.24,9.54208E+11,3.011,8378
8381,38.24,4257,343.3,103.72,1.10607E+12,2.979,8514
8382,32.05,4166,325.1,80.61,9.73039E+11,3.029,8332
8383,35.8,4244,356.4,77.22,9.33713E+11,3.033,8488
8384,34.93,4289,357.1,88.68,9.92392E+11,3.096,8578
8385,30.84,4214,350.8,93.52,1.16411E+12,3.147,8428
8386,26.05,4067,365.8,122.46,1.3437E+12,2.994,8134
8387,42.07,4248,348.5,74.85,1.16221E+12,3.206,8496
8388,25.45,4131,383.7,81.71,1.12233E+12,3.04,8262
8389,28.95,4130,344.3,85.17,9.10097E+11,2.662,8260
8390,20.04,4177,353.7,104.14,9.70932E+11,2.906,8354
8391,27.82,4201,314.2,112.41,1.26976E+12,2.984,8402
8392,31.3,4032,353,72.11,1.00642E+12,3.377,8064
8393,23.8,4231,393.1,105.05,1.23582E+12,2.953,8462
8394,28.7,4077,386.2,91.91,8.97504E+11,2.882,8154
8395,26.22,4289,326.3,113.57,8.73438E+11,3.225,8578
8396,25.9,4203,385,94.29,1.24543E+12,3.262,8406
8397,31.54,4228,369.6,82.39,1.14636E+12,2.494,8456
8398,32.97,4176,402.7,81.48,1.17587E+12,2.96,8352
8399,23.59,4212,364.9,97.99,1.22916E+12,3.049,8424
8400,17.87,4214,367.2,91.64,9.55509E+11,2.956,8428
8401,30.62,4133,339.3,105.9,1.20368E+12,2.968,8266
8402,21.58,4188,362,66.96,1.24401E+12,3.501,8376
8403,25.26,4281,357.7,96.2,9.23881E+11,2.945,8562
8404,23.12,4253,399.1,91.88,1.0618E+12,2.611,8506
8405,33.72,4105,341,99.28,9.92539E+11,3.156,8210
8406,40.61,4245,380,83.65,8.01172E+11,2.82,8490
8407,24.5,4256,339.7,135.2,8.76393E+11,3.285,8512
8408,40.54,4285,370,78.61,9.96398E+11,2.994,8570
8409,28.84,4292,330.6,101.47,8.60549E+11,3.006,8584
8410,25.95,4140,326.3,88.56,1.248E+12,2.962,8280
8411,34.4,4152,334.1,94.26,1.0234E+12,2.67,8304
8412,39.09,4197,326.8,120.02,1.15871E+12,3.266,8394
8413,26.55,4258,403.3,86.71,9.57341E+11,2.946,8516
8414,26,4263,375.5,121.56,9.67468E+11,2.808,8526
8415,38.72,4150,354.4,88.57,9.0955E+11,2.833,8300
8416,33.03,4224,382.2,150.38,1.05364E+12,3.008,8448
8417,11.52,4162,312.2,112.34,9.07252E+11,3.294,8324
8418,26.92,4252,386.6,113,9.13914E+11,3.1,8504
8419,23.19,4260,296.9,98.91,8.17073E+11,2.833,8520
8420,24.43,4112,332.6,98.83,1.27916E+12,3.013,8224
8421,28.57,4281,345.9,100.78,9.00145E+11,2.976,8562
8422,25.07,4121,329.6,90.25,9.87857E+11,2.722,8242
8423,25.49,4199,329.6,98.34,9.52186E+11,3.064,8398
8424,39.96,4185,344.2,98.57,8.65206E+11,2.999,8370
8425,18.36,4105,351.2,65.1,8.91632E+11,3.069,8210
8426,28.81,4175,363.9,90.84,8.00968E+11,3.144,8350
8427,31.31,4277,342.6,78.42,7.3076E+11,3.146,8554
8428,19.4,4196,376.3,132.24,1.16268E+12,3.368,8392
8429,21.2,4233,351.5,105.03,7.65645E+11,2.917,8466
8430,21.22,4194,344.7,75.14,8.81287E+11,3.123,8388
8431,32.81,4203,372.9,102.96,9.10654E+11,3.182,8406
8432,21.51,4261,375.4,121.9,8.04747E+11,3.24,8522
8433,30.75,4233,374.5,103.81,1.29956E+12,2.795,8466
8434,20.84,4178,313,79.74,8.94937E+11,3.055,8356
8435,20.48,4093,337.9,75.86,1.18656E+12,2.888,8186
8436,30.43,4149,315.6,104.21,1.15856E+12,3.221,8298
8437,32.64,4343,355.8,83.58,1.07216E+12,2.83,8686
8438,19.93,4218,404.3,115.77,1.09773E+12,3.009,8436
8439,21.83,4192,326.9,72.79,1.0939E+12,3.033,8384
8440,29.24,4282,325.5,90.04,8.75658E+11,3.093,8564
8441,22.08,4189,371.6,76.17,8.55645E+11,3.176,8378
8442,20.96,4176,356.5,83.34,1.03269E+12,2.928,8352
8443,21.42,4081,323.3,73.72,8.87077E+11,2.988,8162
8444,29.49,4160,374.8,140.01,1.01624E+12,2.697,8320
8445,12.4,4211,356.3,87.11,9.03524E+11,2.892,8422
8446,38,4147,376.7,99.49,1.25115E+12,3.159,8294
8447,37.07,4125,411.5,96.37,8.86854E+11,2.604,8250
8448,35.06,4283,387.3,91.88,1.03434E+12,2.824,8566
8449,26.47,4203,358.3,77.02,8.79119E+11,3.075,8406
8450,23.74,4163,346.5,102.71,1.03654E+12,2.84,8326
8451,30.82,4225,342.8,83.79,1.48209E+12,2.667,8450
8452,21.21,4241,335.3,122.3,1.02727E+12,2.903,8482
8453,40.31,4121,339.5,96.16,1.01786E+12,2.932,8242
8454,24.11,4342,396,117.62,1.10085E+12,3.033,8684
8455,34.67,4126,361.7,133.13,9.5664E+11,3.008,8252
8456,32.44,4296,360.3,83.65,1.03883E+12,3.129,8592
8457,25.09,4226,321.9,86,1.04174E+12,2.785,8452
8458,26.32,4160,343.9,81.34,8.62128E+11,2.829,8320
8459,22.82,4125,356.5,107.97,9.46249E+11,3.187,8250
8460,28.28,4179,323.2,102.45,7.43929E+11,3.096,8358
8461,31.2,4197,362.4,82.97,1.23623E+12,3.068,8394
8462,27.77,4131,421.7,82.71,1.07643E+12,3.206,8262
8463,25.67,4078,345.6,117.09,7.8499E+11,3.07,8156
8464,27.86,4245,362.4,72.12,1.10845E+12,2.646,8490
8465,35,4244,364.9,94.04,1.19282E+12,3.36,8488
8466,32.99,4237,320.5,104.13,1.18691E+12,2.961,8474
8467,30.64,4155,387.7,92.4,1.06355E+12,3.018,8310
8468,24.02,4165,332.2,90.95,7.82723E+11,3.021,8330
8469,24.94,4331,302.6,80.03,1.21747E+12,3.18,8662
8470,30.6,4149,323.5,118.22,1.16312E+12,2.895,8298
8471,25.41,4231,372.6,88.67,7.71991E+11,3.204,8462
8472,23.66,4236,349.1,84.55,1.23699E+12,3.079,8472
8473,35.75,4216,353.6,118.07,9.60843E+11,3.098,8432
8474,28.34,4145,347.9,83.04,1.14393E+12,3.308,8290
8475,29.06,4231,333.4,70.77,8.98392E+11,3.1,8462
8476,24.24,4194,385.8,108.74,1.02515E+12,2.988,8388
8477,29.35,4240,334.8,72.51,1.08545E+12,3.048,8480
8478,32.47,4150,354.4,118.17,9.30036E+11,3.008,8300
8479,29.29,4161,342.8,92.93,9.38562E+11,2.935,8322
8480,19,4204,352.3,86.78,1.21946E+12,2.922,8408
8481,24.82,4084,359.2,83.07,8.99883E+11,2.989,8168
8482,30.84,4215,361.3,116.95,1.0788E+12,3.184,8430
8483,29.02,4167,339,77.96,1.01146E+12,3.269,8334
8484,33.55,4241,331.4,119.37,1.0803E+12,3.197,8482
8485,25.87,4310,364.3,86.23,1.08861E+12,3.057,8620
8486,27.31,4247,316.9,82.11,9.52751E+11,2.886,8494
8487,32.98,4254,365.1,106.91,9.80691E+11,2.82,8508
8488,27.33,4256,369.9,82.05,8.47824E+11,3.082,8512
8489,32.67,4188,341.3,108.3,9.27888E+11,2.988,8376
8490,17.3,4164,343.6,113.12,1.19757E+12,3.101,8328
8491,21.96,4168,369.8,104.75,1.16493E+12,2.943,8336
8492,33.02,4229,361.7,98.96,8.6618E+11,2.759,8458
8493,32.34,4154,401.9,88.19,9.47037E+11,2.884,8308
8494,32.08,4227,363.9,80.41,1.06339E+12,3.258,8454
8495,32.98,4189,340.8,77.97,8.68118E+11,2.885,8378
8496,33.03,4159,350.8,76.09,1.0904E+12,3.097,8318
8497,21.01,4236,344.7,122.75,1.19325E+12,3.155,8472
8498,36.95,4329,355.8,103.36,1.08369E+12,3.197,8658
8499,32.66,4157,364.5,100.83,1.23011E+12,2.782,8314
8500,20.61,4091,340.2,143.4,1.29899E+12,3.049,8182
8501,19.79,4161,311.3,98.23,1.26812E+12,3.091,8322
8502,29.92,4224,409,82.54,1.00301E+12,2.971,8448
8503,23.53,4112,347.6,80.48,8.78466E+11,3.336,8224
8504,30.53,4241,327.7,74.6,1.25347E+12,2.935,8482
8505,25.78,4226,369.5,81.86,9.77117E+11,3.011,8452
8506,18.68,4067,374.1,107.74,1.13907E+12,3.121,8134
8507,22.53,4323,387.5,83.78,1.07822E+12,2.884,8646
8508,25.25,4238,360.9,119.01,9.47415E+11,2.79,8476
8509,27.42,4264,327.3,68.02,9.93568E+11,3.187,8528
8510,32.13,4105,360,66.52,7.97332E+11,2.964,8210
8511,23.6,4261,309.6,71.83,9.50981E+11,3.003,8522
8512,30.23,4143,336.6,77.45,6.81617E+11,3.074,8286
8513,26.15,4131,340.9,134.13,9.8991E+11,3.061,8262
8514,26.73,4082,332.5,102.66,1.19717E+12,2.985,8164
8515,13.88,4204,333.2,95.61,9.05003E+11,2.937,8408
8516,24.5,4222,331,101.07,7.05787E+11,2.757,8444
8517,18.96,4167,387.8,105.17,9.76186E+11,2.945,8334
8518,31.44,4238,366.2,87.62,1.05605E+12,3.117,8476
8519,33.85,4196,362.1,84.32,1.00491E+12,3.364,8392
8520,30.02,4246,349.4,97.35,7.87936E+11,3.324,8492
8521,39.65,4165,359.8,77.74,1.16486E+12,3.04,8330
8522,29.01,4227,342.4,107.15,1.14264E+12,3.054,8454
8523,32.4,4104,338,79.16,9.94169E+11,2.763,8208
8524,25.45,4162,390,74.35,9.74538E+11,2.775,8324
8525,29.59,4235,334.5,130.72,1.03989E+12,3.362,8470
8526,21.45,4249,370,76.6,9.7907E+11,2.766,8498
8527,25.68,4184,395.4,98.65,9.74876E+11,3.141,8368
8528,33.56,4168,387.2,138.93,1.03902E+12,2.958,8336
8529,27.41,4155,325.9,103.52,1.24672E+12,2.747,8310
8530,25.51,4182,333.2,127.18,1.15772E+12,2.931,8364
8531,26.77,4184,289.5,107.5,9.00699E+11,3.111,8368
8532,30.41,4230,394,119.34,1.15896E+12,2.6,8460
8533,35.53,4304,331.5,94.26,1.0238E+12,3.284,8608
8534,18.59,4286,350.8,80.78,1.14033E+12,3.129,8572
8535,27.34,4267,390.7,103.47,9.56239E+11,3.134,8534
8536,26.66,4219,396.4,99.5,1.00752E+12,2.982,8438
8537,26.03,4178,353.1,108.54,1.04361E+12,2.783,8356
8538,27.3,4254,367.2,88.99,8.93737E+11,2.813,8508
8539,30.5,4176,382,84.7,1.05688E+12,3.125,8352
8540,34.36,4253,368.4,101.07,9.48073E+11,2.73,8506
8541,17.28,4275,363.7,94.05,8.77555E+11,2.686,8550
8542,20.43,4210,364.7,87.1,1.13859E+12,2.734,8420
8543,28.1,4276,377.4,126.37,1.12128E+12,2.699,8552
8544,18.85,4217,352.9,114.85,1.3263E+12,3.068,8434
8545,30.11,4297,374.8,86.36,8.47904E+11,3.025,8594
8546,22.37,4232,342.6,92.52,9.13386E+11,2.937,8464
8547,26.59,4228,357.8,118.66,9.05098E+11,3.057,8456
8548,20.51,4156,343.2,99.21,1.07328E+12,3.057,8312
8549,21.98,4265,343.2,107.91,1.16194E+12,3.336,8530
8550,43.5,4105,370,94.98,9.43757E+11,2.921,8210
8551,25.38,4247,353.3,112.79,1.04683E+12,3.121,8494
8552,35.88,4147,320.6,105.41,1.13993E+12,3.202,8294
8553,27.09,4058,362.2,115.61,9.3643E+11,3.119,8116
8554,31.1,4220,303.3,87.21,9.81696E+11,2.369,8440
8555,22.58,4188,333.1,105.81,1.14228E+12,2.977,8376
8556,30.26,4091,303.7,88.99,9.93264E+11,3.325,8182
8557,24.22,4252,379.5,93.26,1.0935E+12,3.192,8504
8558,10.44,4165,359.7,85.73,1.29275E+12,2.871,8330
8559,11.68,4187,338.6,95.98,1.04055E+12,2.812,8374
8560,26.56,4201,371.5,116.83,1.08521E+12,2.616,8402
8561,31.22,4295,310.1,85.91,9.27601E+11,2.718,8590
